DATA ELEMENT,ENTY_KEY,FMLY_KEY,ENTY_ID,ENTY_CAPTION_TX,LAST_UPDT_DT
Stem Sealing Type,0.4615,0.5,0.4615,0.5714,0.5
Temperature Rating,0.3846,0.3333,0.3846,0.5,0.4286
Trim Type,0.5,0.4167,0.5,0.5,0.3077
Upper Limit Allowable Pressure,0.2353,0.3529,0.2353,0.4118,0.5333
Upper Limit Operating Mass Flow Rate,0.2778,0.3889,0.2778,0.4444,0.4706
Valve Operator Type,0.3077,0.3571,0.3077,0.5385,0.4615
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Failure Action,0.3571,0.4,0.3571,0.5714,0.4
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Communication Protocol,0.2667,0.3125,0.2667,0.5714,0.4
Output Signal Type,0.4286,0.375,0.4286,0.6429,0.5714
Input Signal Type,0.4615,0.4,0.4615,0.5714,0.6154
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Signal Type,0.5,0.4286,0.5,0.6154,0.5385
Input Signal Range,0.3571,0.3125,0.3571,0.4667,0.6154
Nominal Diameter,0.3846,0.4286,0.5,0.5,0.4286
Output Signal Range,0.3333,0.2941,0.3333,0.5333,0.5714
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Pressure Rating,0.3846,0.25,0.3846,0.5,0.5385
Seat Design Type,0.5,0.3333,0.6364,0.6154,0.5385
Stem Sealing Type,0.4615,0.5,0.4615,0.5714,0.5
Upper Limit Allowable Pressure,0.2353,0.3529,0.2353,0.4118,0.5333
Valve Operator Type,0.3077,0.3571,0.3077,0.5385,0.4615
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Actuation Service,0.3571,0.2353,0.3571,0.5714,0.4
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Communication Protocol,0.2667,0.3125,0.2667,0.5714,0.4
Output Signal Type,0.4286,0.375,0.4286,0.6429,0.5714
Input Signal Type,0.4615,0.4,0.4615,0.5714,0.6154
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Failure Action,0.3571,0.4,0.3571,0.5714,0.4
Nominal Diameter,0.3846,0.4286,0.5,0.5,0.4286
Piping Class,0.2308,0.2857,0.2308,0.4615,0.3846
Full Opening Valve,0.2667,0.4,0.2667,0.4667,0.4
Fire Safe,0.2727,0.4545,0.2727,0.3077,0.3333
Input Signal Range,0.3571,0.3125,0.3571,0.4667,0.6154
Output Signal Range,0.3333,0.2941,0.3333,0.5333,0.5714
ATEX Category,0.3077,0.2667,0.3077,0.5385,0.2667
ATEX Explosive Atmosphere,0.2353,0.3529,0.2353,0.4118,0.4375
ATEX Group,0.2143,0.1875,0.2143,0.4286,0.4615
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Explosion Protection Concept,0.3571,0.2353,0.3571,0.5714,0.4
Explosion Protection Examination Certificate Number,0.2632,0.3684,0.2632,0.5,0.4444
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Material Group,0.2778,0.3158,0.2778,0.5294,0.4706
Explosion Protection Notified Body,0.3529,0.3158,0.4375,0.5294,0.3889
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
Ingress Protection,0.3846,0.1765,0.3846,0.6154,0.3333
Inlet Connection Type,0.5455,0.3571,0.5455,0.8182,0.3571
Outlet Connection Type,0.5,0.3333,0.5,0.75,0.4286
Pressure Rating,0.3846,0.25,0.3846,0.5,0.5385
Seat Design Type,0.5,0.3333,0.6364,0.6154,0.5385
Seat Leakage Class,0.3333,0.3846,0.2308,0.3571,0.5
Stem Sealing Type,0.4615,0.5,0.4615,0.5714,0.5
Temperature Rating,0.3846,0.3333,0.3846,0.5,0.4286
Trim Type,0.5,0.4167,0.5,0.5,0.3077
Upper Limit Allowable Pressure,0.2353,0.3529,0.2353,0.4118,0.5333
Upper Limit Operating Mass Flow Rate,0.2778,0.3889,0.2778,0.4444,0.4706
Valve Operator Type,0.3077,0.3571,0.3077,0.5385,0.4615
Failure Action,0.3571,0.4,0.3571,0.5714,0.4
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Input Signal Type,0.4615,0.4,0.4615,0.5714,0.6154
Input Signal Range,0.3571,0.3125,0.3571,0.4667,0.6154
Communication Protocol,0.2667,0.3125,0.2667,0.5714,0.4
Output Signal Type,0.4286,0.375,0.4286,0.6429,0.5714
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Piping Class,0.2308,0.2857,0.2308,0.4615,0.3846
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Nominal Diameter,0.3846,0.4286,0.5,0.5,0.4286
Fire Safe,0.2727,0.4545,0.2727,0.3077,0.3333
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
Output Signal Range,0.3333,0.2941,0.3333,0.5333,0.5714
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Signal Type,0.5,0.4286,0.5,0.6154,0.5385
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
ATEX Category,0.3077,0.2667,0.3077,0.5385,0.2667
ATEX Explosive Atmosphere,0.2353,0.3529,0.2353,0.4118,0.4375
ATEX Group,0.2143,0.1875,0.2143,0.4286,0.4615
Explosion Protection Concept,0.3571,0.2353,0.3571,0.5714,0.4
Explosion Protection Examination Certificate Number,0.2632,0.3684,0.2632,0.5,0.4444
Explosion Protection Material Group,0.2778,0.3158,0.2778,0.5294,0.4706
Explosion Protection Notified Body,0.3529,0.3158,0.4375,0.5294,0.3889
Ingress Protection,0.3846,0.1765,0.3846,0.6154,0.3333
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Actuation Service,0.3571,0.2353,0.3571,0.5714,0.4
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Communication Protocol,0.2667,0.3125,0.2667,0.5714,0.4
Output Signal Type,0.4286,0.375,0.4286,0.6429,0.5714
Input Signal Type,0.4615,0.4,0.4615,0.5714,0.6154
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Failure Action,0.3571,0.4,0.3571,0.5714,0.4
Nominal Diameter,0.3846,0.4286,0.5,0.5,0.4286
Piping Class,0.2308,0.2857,0.2308,0.4615,0.3846
Full Opening Valve,0.2667,0.4,0.2667,0.4667,0.4
Fire Safe,0.2727,0.4545,0.2727,0.3077,0.3333
Input Signal Range,0.3571,0.3125,0.3571,0.4667,0.6154
Output Signal Range,0.3333,0.2941,0.3333,0.5333,0.5714
ATEX Category,0.3077,0.2667,0.3077,0.5385,0.2667
ATEX Explosive Atmosphere,0.2353,0.3529,0.2353,0.4118,0.4375
ATEX Group,0.2143,0.1875,0.2143,0.4286,0.4615
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Explosion Protection Concept,0.3571,0.2353,0.3571,0.5714,0.4
Explosion Protection Examination Certificate Number,0.2632,0.3684,0.2632,0.5,0.4444
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Material Group,0.2778,0.3158,0.2778,0.5294,0.4706
Explosion Protection Notified Body,0.3529,0.3158,0.4375,0.5294,0.3889
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
Ingress Protection,0.3846,0.1765,0.3846,0.6154,0.3333
Inlet Connection Type,0.5455,0.3571,0.5455,0.8182,0.3571
Outlet Connection Type,0.5,0.3333,0.5,0.75,0.4286
Pressure Rating,0.3846,0.25,0.3846,0.5,0.5385
Seat Design Type,0.5,0.3333,0.6364,0.6154,0.5385
Seat Leakage Class,0.3333,0.3846,0.2308,0.3571,0.5
Stem Sealing Type,0.4615,0.5,0.4615,0.5714,0.5
Temperature Rating,0.3846,0.3333,0.3846,0.5,0.4286
Trim Type,0.5,0.4167,0.5,0.5,0.3077
Upper Limit Allowable Pressure,0.2353,0.3529,0.2353,0.4118,0.5333
Upper Limit Operating Mass Flow Rate,0.2778,0.3889,0.2778,0.4444,0.4706
Valve Operator Type,0.3077,0.3571,0.3077,0.5385,0.4615
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Actuation Service,0.3571,0.2353,0.3571,0.5714,0.4
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Communication Protocol,0.2667,0.3125,0.2667,0.5714,0.4
Output Signal Type,0.4286,0.375,0.4286,0.6429,0.5714
Input Signal Type,0.4615,0.4,0.4615,0.5714,0.6154
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Failure Action,0.3571,0.4,0.3571,0.5714,0.4
Nominal Diameter,0.3846,0.4286,0.5,0.5,0.4286
Piping Class,0.2308,0.2857,0.2308,0.4615,0.3846
Full Opening Valve,0.2667,0.4,0.2667,0.4667,0.4
Fire Safe,0.2727,0.4545,0.2727,0.3077,0.3333
Input Signal Range,0.3571,0.3125,0.3571,0.4667,0.6154
Output Signal Range,0.3333,0.2941,0.3333,0.5333,0.5714
ATEX Category,0.3077,0.2667,0.3077,0.5385,0.2667
ATEX Explosive Atmosphere,0.2353,0.3529,0.2353,0.4118,0.4375
ATEX Group,0.2143,0.1875,0.2143,0.4286,0.4615
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Explosion Protection Concept,0.3571,0.2353,0.3571,0.5714,0.4
Explosion Protection Examination Certificate Number,0.2632,0.3684,0.2632,0.5,0.4444
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Material Group,0.2778,0.3158,0.2778,0.5294,0.4706
Explosion Protection Notified Body,0.3529,0.3158,0.4375,0.5294,0.3889
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
Ingress Protection,0.3846,0.1765,0.3846,0.6154,0.3333
Inlet Connection Type,0.5455,0.3571,0.5455,0.8182,0.3571
Outlet Connection Type,0.5,0.3333,0.5,0.75,0.4286
Pressure Rating,0.3846,0.25,0.3846,0.5,0.5385
Seat Design Type,0.5,0.3333,0.6364,0.6154,0.5385
Seat Leakage Class,0.3333,0.3846,0.2308,0.3571,0.5
Stem Sealing Type,0.4615,0.5,0.4615,0.5714,0.5
Temperature Rating,0.3846,0.3333,0.3846,0.5,0.4286
Trim Type,0.5,0.4167,0.5,0.5,0.3077
Upper Limit Allowable Pressure,0.2353,0.3529,0.2353,0.4118,0.5333
Upper Limit Operating Mass Flow Rate,0.2778,0.3889,0.2778,0.4444,0.4706
Valve Operator Type,0.3077,0.3571,0.3077,0.5385,0.4615
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Nominal Diameter,0.3846,0.4286,0.5,0.5,0.4286
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Output Signal Type,0.4286,0.375,0.4286,0.6429,0.5714
Output Signal Range,0.3333,0.2941,0.3333,0.5333,0.5714
Input Signal Range,0.3571,0.3125,0.3571,0.4667,0.6154
Communication Protocol,0.2667,0.3125,0.2667,0.5714,0.4
Input Signal Type,0.4615,0.4,0.4615,0.5714,0.6154
Full Opening Valve,0.2667,0.4,0.2667,0.4667,0.4
Piping Class,0.2308,0.2857,0.2308,0.4615,0.3846
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Failure Action,0.3571,0.4,0.3571,0.5714,0.4
ATEX Category,0.3077,0.2667,0.3077,0.5385,0.2667
ATEX Explosive Atmosphere,0.2353,0.3529,0.2353,0.4118,0.4375
ATEX Group,0.2143,0.1875,0.2143,0.4286,0.4615
Explosion Protection Concept,0.3571,0.2353,0.3571,0.5714,0.4
Explosion Protection Examination Certificate Number,0.2632,0.3684,0.2632,0.5,0.4444
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Material Group,0.2778,0.3158,0.2778,0.5294,0.4706
Explosion Protection Notified Body,0.3529,0.3158,0.4375,0.5294,0.3889
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
Ingress Protection,0.3846,0.1765,0.3846,0.6154,0.3333
ATEX Category,0.3077,0.2667,0.3077,0.5385,0.2667
ATEX Explosive Atmosphere,0.2353,0.3529,0.2353,0.4118,0.4375
ATEX Group,0.2143,0.1875,0.2143,0.4286,0.4615
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Explosion Protection Concept,0.3571,0.2353,0.3571,0.5714,0.4
Explosion Protection Examination Certificate Number,0.2632,0.3684,0.2632,0.5,0.4444
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Material Group,0.2778,0.3158,0.2778,0.5294,0.4706
Explosion Protection Notified Body,0.3529,0.3158,0.4375,0.5294,0.3889
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
Ingress Protection,0.3846,0.1765,0.3846,0.6154,0.3333
Inlet Connection Type,0.5455,0.3571,0.5455,0.8182,0.3571
Outlet Connection Type,0.5,0.3333,0.5,0.75,0.4286
Pressure Rating,0.3846,0.25,0.3846,0.5,0.5385
Seat Design Type,0.5,0.3333,0.6364,0.6154,0.5385
Seat Leakage Class,0.3333,0.3846,0.2308,0.3571,0.5
Stem Sealing Type,0.4615,0.5,0.4615,0.5714,0.5
Upper Limit Allowable Pressure,0.2353,0.3529,0.2353,0.4118,0.5333
Upper Limit Operating Mass Flow Rate,0.2778,0.3889,0.2778,0.4444,0.4706
Valve Operator Type,0.3077,0.3571,0.3077,0.5385,0.4615
ATEX Category,0.3077,0.2667,0.3077,0.5385,0.2667
ATEX Explosive Atmosphere,0.2353,0.3529,0.2353,0.4118,0.4375
ATEX Group,0.2143,0.1875,0.2143,0.4286,0.4615
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Explosion Protection Concept,0.3571,0.2353,0.3571,0.5714,0.4
Explosion Protection Examination Certificate Number,0.2632,0.3684,0.2632,0.5,0.4444
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Material Group,0.2778,0.3158,0.2778,0.5294,0.4706
Explosion Protection Notified Body,0.3529,0.3158,0.4375,0.5294,0.3889
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
Ingress Protection,0.3846,0.1765,0.3846,0.6154,0.3333
Inlet Connection Type,0.5455,0.3571,0.5455,0.8182,0.3571
Outlet Connection Type,0.5,0.3333,0.5,0.75,0.4286
Pressure Rating,0.3846,0.25,0.3846,0.5,0.5385
Seat Design Type,0.5,0.3333,0.6364,0.6154,0.5385
Seat Leakage Class,0.3333,0.3846,0.2308,0.3571,0.5
Stem Sealing Type,0.4615,0.5,0.4615,0.5714,0.5
Upper Limit Allowable Pressure,0.2353,0.3529,0.2353,0.4118,0.5333
Upper Limit Operating Mass Flow Rate,0.2778,0.3889,0.2778,0.4444,0.4706
Valve Operator Type,0.3077,0.3571,0.3077,0.5385,0.4615
Spring Material Specification,0.2941,0.4118,0.2941,0.5625,0.4118
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Cold Differential Test Pressure,0.2941,0.3333,0.375,0.5625,0.6
Constant Back Pressure,0.3333,0.2222,0.25,0.5333,0.4667
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Fluid Phase,0.2,0.4286,0.2857,0.3125,0.6667
Nominal Inlet Diameter,0.3846,0.4286,0.5,0.5,0.4286
Nominal Outlet Diameter,0.3571,0.4,0.4615,0.4667,0.5
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Orifice Area Calculated,0.2667,0.4,0.3571,0.4667,0.5
Relief Bellows,0.2143,0.3571,0.2143,0.25,0.2667
Set Pressure,0.2727,0.1429,0.2727,0.3077,0.6
Test Medium,0.3636,0.3077,0.5,0.2857,0.5455
Upper Limit Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Variable Back Pressure,0.25,0.375,0.1765,0.3529,0.4667
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Lower Limit Design Temperature,0.2778,0.3158,0.3529,0.4444,0.5625
Normal Operating Dynamic Viscosity,0.3333,0.3684,0.4118,0.5882,0.4444
Normal Operating Mass Flow Rate,0.2941,0.4118,0.2941,0.4706,0.4118
Test Pressure,0.2727,0.1429,0.2727,0.3077,0.6
Disc Material,0.2857,0.4286,0.3846,0.4,0.5385
Handle Reset,0.3077,0.2667,0.4167,0.3333,0.5833
Inlet Connection Type,0.5455,0.3571,0.5455,0.8182,0.3571
Orifice Area,0.25,0.4167,0.25,0.5,0.2143
Outlet Connection Type,0.5,0.3333,0.5,0.75,0.4286
Pressure Rating,0.3846,0.25,0.3846,0.5,0.5385
Rated Volume Flow Rate,0.1765,0.375,0.25,0.2778,0.4667
Seat Leakage Class,0.3333,0.3846,0.2308,0.3571,0.5
Seat Material,0.3333,0.5,0.3333,0.3571,0.5
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Actuation Service,0.3571,0.2353,0.3571,0.5714,0.4
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Communication Protocol,0.2667,0.3125,0.2667,0.5714,0.4
Output Signal Type,0.4286,0.375,0.4286,0.6429,0.5714
Input Signal Type,0.4615,0.4,0.4615,0.5714,0.6154
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Failure Action,0.3571,0.4,0.3571,0.5714,0.4
Nominal Diameter,0.3846,0.4286,0.5,0.5,0.4286
Piping Class,0.2308,0.2857,0.2308,0.4615,0.3846
Full Opening Valve,0.2667,0.4,0.2667,0.4667,0.4
Fire Safe,0.2727,0.4545,0.2727,0.3077,0.3333
Input Signal Range,0.3571,0.3125,0.3571,0.4667,0.6154
Output Signal Range,0.3333,0.2941,0.3333,0.5333,0.5714
ATEX Category,0.3077,0.2667,0.3077,0.5385,0.2667
ATEX Explosive Atmosphere,0.2353,0.3529,0.2353,0.4118,0.4375
ATEX Group,0.2143,0.1875,0.2143,0.4286,0.4615
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Explosion Protection Concept,0.3571,0.2353,0.3571,0.5714,0.4
Explosion Protection Examination Certificate Number,0.2632,0.3684,0.2632,0.5,0.4444
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Material Group,0.2778,0.3158,0.2778,0.5294,0.4706
Explosion Protection Notified Body,0.3529,0.3158,0.4375,0.5294,0.3889
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
Ingress Protection,0.3846,0.1765,0.3846,0.6154,0.3333
Inlet Connection Type,0.5455,0.3571,0.5455,0.8182,0.3571
Outlet Connection Type,0.5,0.3333,0.5,0.75,0.4286
Pressure Rating,0.3846,0.25,0.3846,0.5,0.5385
Seat Design Type,0.5,0.3333,0.6364,0.6154,0.5385
Seat Leakage Class,0.3333,0.3846,0.2308,0.3571,0.5
Stem Sealing Type,0.4615,0.5,0.4615,0.5714,0.5
Temperature Rating,0.3846,0.3333,0.3846,0.5,0.4286
Trim Type,0.5,0.4167,0.5,0.5,0.3077
Upper Limit Allowable Pressure,0.2353,0.3529,0.2353,0.4118,0.5333
Upper Limit Operating Mass Flow Rate,0.2778,0.3889,0.2778,0.4444,0.4706
Valve Operator Type,0.3077,0.3571,0.3077,0.5385,0.4615
Spring Material Specification,0.2941,0.4118,0.2941,0.5625,0.4118
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Cold Differential Test Pressure,0.2941,0.3333,0.375,0.5625,0.6
Constant Back Pressure,0.3333,0.2222,0.25,0.5333,0.4667
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Fluid Phase,0.2,0.4286,0.2857,0.3125,0.6667
Nominal Inlet Diameter,0.3846,0.4286,0.5,0.5,0.4286
Nominal Outlet Diameter,0.3571,0.4,0.4615,0.4667,0.5
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Orifice Area Calculated,0.2667,0.4,0.3571,0.4667,0.5
Relief Bellows,0.2143,0.3571,0.2143,0.25,0.2667
Set Pressure,0.2727,0.1429,0.2727,0.3077,0.6
Test Medium,0.3636,0.3077,0.5,0.2857,0.5455
Upper Limit Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Variable Back Pressure,0.25,0.375,0.1765,0.3529,0.4667
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Lower Limit Design Temperature,0.2778,0.3158,0.3529,0.4444,0.5625
Normal Operating Dynamic Viscosity,0.3333,0.3684,0.4118,0.5882,0.4444
Normal Operating Mass Flow Rate,0.2941,0.4118,0.2941,0.4706,0.4118
Test Pressure,0.2727,0.1429,0.2727,0.3077,0.6
Disc Material,0.2857,0.4286,0.3846,0.4,0.5385
Handle Reset,0.3077,0.2667,0.4167,0.3333,0.5833
Inlet Connection Type,0.5455,0.3571,0.5455,0.8182,0.3571
Orifice Area,0.25,0.4167,0.25,0.5,0.2143
Outlet Connection Type,0.5,0.3333,0.5,0.75,0.4286
Pressure Rating,0.3846,0.25,0.3846,0.5,0.5385
Rated Volume Flow Rate,0.1765,0.375,0.25,0.2778,0.4667
Seat Leakage Class,0.3333,0.3846,0.2308,0.3571,0.5
Seat Material,0.3333,0.5,0.3333,0.3571,0.5
Spring Material Specification,0.2941,0.4118,0.2941,0.5625,0.4118
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Cold Differential Test Pressure,0.2941,0.3333,0.375,0.5625,0.6
Constant Back Pressure,0.3333,0.2222,0.25,0.5333,0.4667
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Fluid Phase,0.2,0.4286,0.2857,0.3125,0.6667
Nominal Inlet Diameter,0.3846,0.4286,0.5,0.5,0.4286
Nominal Outlet Diameter,0.3571,0.4,0.4615,0.4667,0.5
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Orifice Area Calculated,0.2667,0.4,0.3571,0.4667,0.5
Relief Bellows,0.2143,0.3571,0.2143,0.25,0.2667
Set Pressure,0.2727,0.1429,0.2727,0.3077,0.6
Test Medium,0.3636,0.3077,0.5,0.2857,0.5455
Upper Limit Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Variable Back Pressure,0.25,0.375,0.1765,0.3529,0.4667
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Lower Limit Design Temperature,0.2778,0.3158,0.3529,0.4444,0.5625
Normal Operating Dynamic Viscosity,0.3333,0.3684,0.4118,0.5882,0.4444
Normal Operating Mass Flow Rate,0.2941,0.4118,0.2941,0.4706,0.4118
Test Pressure,0.2727,0.1429,0.2727,0.3077,0.6
Failure Action,0.3571,0.4,0.3571,0.5714,0.4
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Piping Class,0.2308,0.2857,0.2308,0.4615,0.3846
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
Full Opening Valve,0.2667,0.4,0.2667,0.4667,0.4
Nominal Diameter,0.3846,0.4286,0.5,0.5,0.4286
Fluid Name,0.3077,0.5833,0.4167,0.3333,0.4615
Normal Operating Pressure,0.3125,0.3529,0.3125,0.5,0.5333
Normal Operating Temperature,0.3333,0.375,0.3333,0.5333,0.4667
Output Signal Type,0.4286,0.375,0.4286,0.6429,0.5714
Output Signal Range,0.3333,0.2941,0.3333,0.5333,0.5714
Input Signal Range,0.3571,0.3125,0.3571,0.4667,0.6154
Communication Protocol,0.2667,0.3125,0.2667,0.5714,0.4
Input Signal Type,0.4615,0.4,0.4615,0.5714,0.6154
Safety Integrity Level,0.4286,0.4667,0.4286,0.4375,0.375
Design Specification,0.3333,0.2941,0.4286,0.6429,0.4667
Failure Action,0.3571,0.4,0.3571,0.5714,0.4
Nominal Diameter,0.3846,0.4286,0.5,0.5,0.4286
Set Point,0.5,0.2143,0.5,0.6364,0.4167
Set Point High,0.4167,0.1875,0.4167,0.5385,0.3571
Set Point Low,0.4167,0.2667,0.4167,0.5385,0.4615
ATEX Category,0.3077,0.2667,0.3077,0.5385,0.2667
ATEX Explosive Atmosphere,0.2353,0.3529,0.2353,0.4118,0.4375
ATEX Group,0.2143,0.1875,0.2143,0.4286,0.4615
Body Material,0.3571,0.5,0.4615,0.4667,0.4
Explosion Protection Concept,0.3571,0.2353,0.3571,0.5714,0.4
Explosion Protection Examination Certificate Number,0.2632,0.3684,0.2632,0.5,0.4444
Explosion Protection Gas Group,0.2941,0.2632,0.2941,0.5625,0.5
Explosion Protection Material Group,0.2778,0.3158,0.2778,0.5294,0.4706
Explosion Protection Notified Body,0.3529,0.3158,0.4375,0.5294,0.3889
Explosion Protection Temperature Class,0.2941,0.3333,0.2941,0.5625,0.5
Explosion Protection Zone,0.3333,0.2222,0.3333,0.5333,0.375
